Participant,Stimuli,Attention,MW,NumFix,AvgFixDur,NumBlink,AvgBlinkDur,AvgPupDia,VarPupDia,OffStimFram,AvgSacAmp,AvgFixDisp
35S,Singapore_3,1,0,26,238.46153846153845,6,108.33333333333331,4.016262895205416,0.1219527986314236,12,4.452096513012609,0.1933035058873385
35S,Vietnam_1,1,0,21,310.3174603174604,7,111.90476190476193,4.110918457254822,0.1394830439899282,5,4.822431822882999,0.2385452572754339
35S,Italy_4,1,0,27,253.70370370370367,7,126.1904761904762,3.5288974319057966,0.0329930227858362,8,6.822482213069569,0.2003200911386428
35S,Italy_1,1,0,19,268.42105263157896,12,154.16666666666669,4.599670160012167,0.1714083287114648,12,4.885530031356187,0.2107657126520089
35S,France_1,0,1,22,296.21212121212125,10,181.66666666666669,3.6813837428199774,0.0405041901953696,3,5.647323585888156,0.2156734119788461
35S,HongKong_1,1,0,29,254.5977011494253,7,109.52380952380952,3.0566715564693294,0.0358620643402265,0,6.7591320960382735,0.1901233074683087
35S,Mexico_1,1,0,26,262.1794871794872,8,108.33333333333334,3.900462195986793,0.0731541987050096,10,8.670982839326212,0.2315914983670221
35S,NYC_4,0,1,13,550.0000000000001,10,135.0,4.150815078059143,0.1108185475372171,5,2.1758293469418453,0.0909814910795476
35S,Brazil_3,1,0,24,262.5,11,136.36363636363637,3.4567739573221,0.1160486746137377,0,4.717394252653924,0.2253690858728022
35S,France_3,1,0,29,226.4367816091954,10,128.33333333333334,3.807959760544617,0.212020582251805,18,7.369104501157745,0.2591818954851997
35S,India_3,1,0,26,273.7179487179488,7,121.42857142857144,3.039494029753799,0.0346825688902958,2,6.460989903995266,0.2629294003999895
35S,Russia_1,1,0,23,274.6376811594203,11,133.33333333333334,3.2530628958326964,0.0745369136857252,2,8.854215629106166,0.2138828295656379
35S,London_3,1,0,22,275.0,12,109.72222222222224,3.7149531781558585,0.1185940884782485,4,5.371314506755634,0.2398027124075287
35S,NYC_1,1,0,19,236.8421052631579,14,130.95238095238096,4.1572743291440215,0.1185985196943995,6,7.021744432604555,0.211240278656414
35S,Mexico_3,1,0,22,249.24242424242428,11,131.8181818181818,2.984227548731436,0.1119760469479787,14,3.9194484812978567,0.1391190588799586
35S,London_1,1,0,16,270.83333333333337,16,136.45833333333334,3.650750249878973,0.2288066170958172,5,6.595838092620038,0.1710273498358177
35S,Brazil_1,1,0,21,344.44444444444446,6,125.0,3.9263021257957833,0.147398897239596,29,8.68984267208743,0.2272797407496577
35S,Sweden_2,0,1,16,248.9583333333333,16,145.83333333333334,4.385807020695449,0.158348327630805,16,7.795811941575871,0.2126445225155853
35S,Russia_3,1,0,18,384.2592592592593,9,140.74074074074076,3.8599307810077232,0.0661072994788682,1,8.372884236481188,0.2214919895160426
35S,Singapore_1,0,1,27,227.77777777777777,6,136.11111111111111,3.1189838703967308,0.0908485448345528,22,6.775607958138911,0.2678701027811539
35S,Sweden_4,0,1,22,285.6060606060606,10,116.66666666666669,3.38860538613207,0.0558005338804379,4,7.475377744876122,0.2277523381134959
35S,Vietnam_2,1,0,22,246.969696969697,6,225.0,3.626692859627264,0.0598051798435669,31,6.902542909193211,0.2996140841963069
36N,France_3,1,0,20,399.1666666666667,4,112.5,4.264404829467987,0.0599005160454775,0,4.827066450081395,0.1516060070900172
36N,France_1,1,0,18,450.00000000000006,4,87.5,4.0104165786690364,0.0696385657579173,3,5.78892321755268,0.1570743829384103
36N,Russia_3,1,0,24,334.02777777777777,4,120.83333333333334,3.513341803299753,0.058352496484242,6,7.056503381127063,0.2446409172927445
36N,Brazil_1,0,1,23,356.5217391304348,2,108.33333333333334,3.3721664271403835,0.0773836844159839,4,4.95766238320693,0.235216801512074
36N,Singapore_3,1,0,25,306.6666666666667,5,116.66666666666669,3.798445596389499,0.0598069073437685,12,6.968709336232338,0.2113869606026539
36N,India_1,1,0,26,283.33333333333337,5,113.33333333333334,3.510876777142126,0.0427952408279896,0,6.88525784846505,0.1802693915254975
36N,London_1,0,1,23,348.5507246376812,3,127.7777777777778,3.962102060301465,0.0679775155325982,3,7.3980931440163005,0.2108131697223979
36N,Vietnam_1,1,0,26,287.1794871794872,3,161.11111111111111,3.718446805184348,0.0306967940462989,3,6.529612558208868,0.2390317170251994
36N,HongKong_3,0,1,23,352.8985507246377,3,188.8888888888889,3.6980608882836656,0.0588289135774733,2,6.2136317379927695,0.2463490542806654
36N,Singapore_1,1,0,22,376.5151515151516,4,166.66666666666669,3.6764924730573374,0.0570642206604343,1,4.969125003043517,0.1493675189088221
36N,Sweden_2,0,1,22,325.7575757575757,7,171.42857142857142,3.4562111841885823,0.0628013054102014,2,8.86523076601372,0.1687128997141727
36N,Brazil_3,0,1,25,318.6666666666667,4,158.33333333333334,3.673942907125237,0.0476426481781154,6,4.923046904583451,0.1911595418332476
36N,Vietnam_2,1,0,20,402.50000000000006,4,137.5,3.0986278074007507,0.0457998809470498,0,5.086576815956071,0.1860798777809808
36N,Russia_1,0,1,28,285.11904761904765,2,108.33333333333334,3.631890785958129,0.0395727118677088,0,6.915630313616971,0.201736962663054
36N,India_3,1,0,26,300.64102564102564,4,145.83333333333334,3.561638040745512,0.0569089286473231,0,5.731891012466621,0.1343329342100095
36N,Mexico_1,1,0,21,346.82539682539687,5,266.6666666666667,3.4706832797541094,0.0958514519797729,23,6.496530651344334,0.1866507761643184
36N,HongKong_1,0,1,25,325.33333333333337,3,161.11111111111111,3.5733507658305923,0.0535397557084897,1,4.965758023913466,0.1694663852874895
36N,Sweden_4,1,0,26,294.2307692307693,1,200.0,3.308357277894632,0.049320002025959,9,6.983751500689846,0.1998750019746825
36N,London_3,1,0,19,454.3859649122807,2,158.33333333333334,3.716265531813336,0.1301547652636852,2,7.065174517212288,0.1927085047347427
36N,Italy_4,1,0,24,334.02777777777777,3,172.22222222222226,3.4825891048920803,0.0259789166296792,7,7.760920355978275,0.2166948181536261
36N,Mexico_3,0,1,25,314.00000000000006,4,137.5,3.673614501953125,0.0318726951723707,2,7.779992579071588,0.189553701394377
36N,Italy_1,0,1,18,471.2962962962963,2,158.33333333333334,3.931117978532492,0.0988556003125459,18,5.374978896805524,0.3090243563348024
36N,NYC_1,1,0,24,313.8888888888889,5,123.33333333333334,3.751606567601185,0.1135458030463504,1,8.224848988252146,0.2202153139786059
36N,NYC_4,1,0,26,228.84615384615384,4,100.0,3.704091029884541,0.0675985675121821,81,12.396969936793214,0.3407937612534738
37T,London_3,1,0,21,324.60317460317464,9,92.5925925925926,3.469516024563482,0.0537154045991629,6,8.377825673500649,0.2261523972777366
37T,NYC_4,1,0,27,229.6296296296296,13,105.12820512820514,3.284230599897948,0.0449575598379531,2,6.028525975230698,0.2311780252459893
37T,Italy_1,1,0,24,291.6666666666667,12,109.72222222222224,3.4886539835533275,0.1012127777300423,0,5.638581594926404,0.2487061145584475
37T,HongKong_3,1,0,28,234.52380952380955,13,117.94871794871796,3.016828229839712,0.119722679092466,6,4.82593168166636,0.1562865399942571
37T,Russia_1,1,0,26,266.6666666666667,11,143.93939393939397,2.858608797281095,0.0576495709907118,0,4.505389909014938,0.1672489139709743
37T,Mexico_1,1,0,24,283.33333333333337,11,145.45454545454547,3.2012203208968844,0.0433825801289011,2,3.83380641511909,0.1104400374488197
37T,Italy_4,1,0,21,348.41269841269843,7,173.80952380952382,3.547884904701291,0.0595848165068928,1,6.124819962980952,0.1963999657714479
37T,Sweden_2,1,0,24,302.77777777777777,6,175.0,3.1101147506742497,0.0446252986360915,2,5.5554733120238105,0.2515051243722733
37T,NYC_1,1,0,27,270.98765432098764,12,111.11111111111111,3.353768480741061,0.1234362945989568,0,4.417641369422106,0.1872856756423014
37T,Vietnam_1,1,0,25,291.33333333333337,10,131.66666666666669,2.9935390182405883,0.0269310574901777,4,5.126156894139672,0.1718199131196061
37T,India_1,1,0,15,505.5555555555556,7,185.7142857142857,3.070063439074496,0.0465691460510658,2,5.158302648083001,0.158182204909737
37T,France_3,1,0,24,294.44444444444446,8,177.08333333333334,2.867456706519266,0.0602373075545838,0,4.990881191243932,0.2772737781225874
37T,Singapore_3,1,0,25,252.66666666666669,11,177.27272727272728,2.8815691456291246,0.0243828690795513,0,5.750402685439936,0.1761793311435507
37T,Vietnam_2,1,0,25,271.33333333333337,12,141.66666666666669,2.849530752404148,0.0319056962965292,2,4.449903587791452,0.176882370743305
37T,India_3,1,0,21,319.8412698412699,12,144.44444444444446,2.936878358164141,0.0348409935340255,0,5.474802764998183,0.1245040217021979
37T,Sweden_4,1,0,28,247.61904761904765,9,146.2962962962963,2.7223775639469685,0.0608442180549248,0,4.651891565269592,0.2126072861272265
37T,Brazil_3,1,0,31,217.20430107526883,9,150.0,2.874372033078698,0.0365916634619985,5,6.149484342184221,0.2331353987767435
37T,Brazil_1,1,0,31,229.03225806451616,9,153.70370370370372,2.958508720693662,0.0215507426216191,0,5.432464610856126,0.2083563125775872
37T,Singapore_1,1,0,27,228.39506172839504,12,201.3888888888889,3.0644350857204863,0.0719085215453258,4,4.876543982537389,0.2173864921055206
37T,Mexico_3,1,0,28,241.66666666666669,7,211.90476190476195,2.8692756846926217,0.0351782720667002,1,5.689413453536487,0.2072031809078556
37T,HongKong_1,1,0,24,281.25000000000006,12,161.11111111111111,2.7252444432786675,0.0333638628038737,0,4.727911428301527,0.1606631827513048
37T,Russia_3,1,0,26,241.02564102564105,13,160.25641025641028,3.1735731907894738,0.1247884851453634,2,5.321741640068244,0.2086497874552398
37T,France_1,1,0,27,249.3827160493828,10,185.00000000000003,2.746271145124377,0.0784214958169314,0,4.9984780615384485,0.2228994391731436
37T,London_1,1,0,31,159.67741935483872,16,126.04166666666669,3.108833473269679,0.0566661570304257,32,8.4187936893435,0.2956531723132623
38T,HongKong_1,1,0,28,301.7857142857143,2,50.0,3.820417355928212,0.0899997677527622,0,6.672419751541643,0.1987649298501743
38T,London_3,0,1,27,313.5802469135803,1,83.33333333333334,3.5846724076704546,0.0535826935039791,2,7.200276924641653,0.2339465722067907
38T,HongKong_3,1,0,26,333.33333333333337,0,0.0,3.668150783781224,0.0448552036101983,0,6.2863009834559,0.2328360950857121
38T,Mexico_3,1,0,23,387.68115942028993,0,0.0,3.783845011393229,0.0395723338234749,2,6.231553024736635,0.1732086155917918
38T,Italy_4,0,1,24,379.8611111111112,0,0.0,3.264909951237088,0.1024365532093205,0,4.111231657194017,0.1690172425410902
38T,Singapore_3,1,0,26,328.20512820512823,0,0.0,3.437453968469116,0.1222254151136117,2,6.36266411472554,0.2384736947745859
38T,Brazil_1,0,1,24,361.1111111111112,1,183.3333333333333,3.1998476041417545,0.1067192259633439,0,4.837191552287021,0.1684546999170687
38T,Russia_1,1,0,27,320.9876543209877,0,0.0,3.6614930225019697,0.0569295922242414,0,5.865827360134413,0.1779487183179778
38T,Vietnam_1,1,0,27,323.4567901234568,0,0.0,3.3948240661621094,0.1207523530378443,0,6.24920334570192,0.1702224135599407
38T,London_1,0,1,20,415.0,1,266.6666666666667,3.781506184263345,0.1743813088409832,10,6.170625841622446,0.208353596787988
38T,NYC_4,0,1,27,322.83950617283955,0,0.0,3.382937867437775,0.0439369590455788,0,6.361685272791074,0.1856311152535427
38T,India_1,1,0,20,440.0,1,83.33333333333334,3.530852989389115,0.1426935680950618,2,5.019053770114954,0.2590693619796042
38T,NYC_1,0,1,26,325.0,1,133.33333333333334,3.412356691312064,0.1574793326160954,0,4.911662080345653,0.2242304318286861
38T,Sweden_4,0,1,21,430.95238095238096,1,83.33333333333334,3.646350551295925,0.1064055098582979,0,4.920599764452598,0.1824280123199079
38T,Vietnam_2,0,1,26,323.0769230769231,1,183.3333333333333,3.283828087694981,0.063078880073244,0,5.331360799740112,0.1796561877778657
38T,Italy_1,1,0,24,370.8333333333333,0,0.0,3.436209065687278,0.1154319640273293,0,5.625854655267979,0.2585948763276208
38T,India_3,1,0,26,344.8717948717949,0,0.0,3.8746383666992186,0.1113324670932677,0,4.667051134514463,0.1633956734869661
38T,France_1,0,1,24,354.86111111111114,2,125.0,3.594222708386377,0.2433623248563021,3,5.336118489992344,0.2088899631195859
38T,Singapore_1,0,1,19,459.6491228070176,2,158.33333333333334,3.702818587730671,0.0784736059366374,0,6.6643569013428525,0.1561121245289564
38T,Russia_3,0,1,18,433.33333333333337,3,333.33333333333337,3.662807658567267,0.2721543423375035,0,6.068789609697875,0.1812187929830745
38T,Sweden_2,0,1,23,342.7536231884058,4,183.3333333333333,3.11852340284351,0.1283025217711922,2,7.025805764626726,0.1928846451275115
38T,Mexico_1,0,1,28,288.09523809523813,3,188.8888888888889,3.393038643355918,0.0984362767890354,3,5.805373829110948,0.16491859212755
38T,Brazil_3,0,1,19,448.2456140350878,1,500.00000000000006,3.318443808757084,0.016438980874011,0,6.281324552465634,0.1313568360064846
38T,France_3,0,1,31,247.31182795698925,0,0.0,3.7048719509227857,0.1063000054040034,9,9.132578886002888,0.2938424335939423
39Y,Sweden_2,1,0,1,116.66666666666669,14,434.5238095238096,3.124252605885967,0.198204336406686,5,0.0,0.0
39Y,Italy_1,1,0,7,147.61904761904765,12,281.94444444444446,3.2464174958617806,0.5102423136259082,5,8.903283824627712,0.1571402710149802
39Y,India_1,0,1,2,141.66666666666669,11,496.969696969697,3.331420958511473,0.3199028462316923,0,2.363867074286329,0.0242194823846797
39Y,India_3,1,0,1,100.0,7,1133.3333333333337,2.797916052476415,0.3506284360342926,5,0.0,0.0
39Y,Mexico_3,0,1,4,129.16666666666669,17,305.88235294117646,2.929646609122293,0.4149590219769266,12,9.567525867134004,0.2698143991957671
39Y,Mexico_1,1,0,6,111.11111111111111,12,300.00000000000006,3.1190728081597223,0.4549959701689465,26,9.402298648641215,0.1375196414093802
39Y,Sweden_4,1,0,4,141.66666666666669,4,1254.1666666666667,3.224410949950199,0.2089493777668067,7,9.006930958640636,0.1234901376070804
39Y,Singapore_1,1,0,5,130.0,12,343.0555555555556,2.8848025286639176,0.6307171201088521,13,9.7282610480201,0.1510783176885128
39Y,HongKong_1,1,0,9,131.4814814814815,10,156.66666666666669,3.162782444942484,0.5213217772794875,1,6.086656899051808,0.0883601455922528
39Y,Brazil_3,0,1,7,173.80952380952382,3,1661.1111111111113,3.878217127050421,0.4200046933418694,0,1.1138046437727278,0.0542603558932543
39Y,Italy_4,0,1,7,164.28571428571428,5,293.33333333333337,3.2849253809729286,0.4519027130983891,23,8.505933920480818,0.1475508540404708
39Y,London_3,0,1,7,138.0952380952381,15,255.5555555555556,2.9052271741501827,0.4194541029435825,24,17.23742723884619,0.3346004627499524
39Y,Singapore_3,0,1,12,129.16666666666666,19,129.8245614035088,3.734768907563025,0.5926138395455322,14,6.779070376018651,0.1569624340030824
39Y,NYC_1,0,1,3,111.11111111111111,13,324.3589743589744,3.496668608292289,0.710269591607367,21,9.2822971798792,0.1381754513305063
39Y,Russia_3,0,1,12,133.33333333333334,8,339.58333333333337,3.67671388060182,0.6423870583695238,15,6.788923992943354,0.2342115278571813
39Y,HongKong_3,0,1,6,108.33333333333331,12,393.0555555555556,2.863260025840728,0.2672370657562048,11,7.388720925503913,0.2206456938632681
39Y,Russia_1,0,1,6,133.33333333333334,13,128.2051282051282,2.844867685453488,0.5574066817316331,6,8.026357145295128,0.1659738151390554
39Y,France_3,0,1,5,130.0,3,805.5555555555557,3.807476716883042,0.3548011224370836,0,3.905824964869125,0.1077329713655373
39Y,France_1,0,1,5,120.0,12,191.66666666666663,3.0294702740692387,0.3270458149660002,2,8.685365126550844,0.1507433273831511
39Y,Vietnam_2,0,1,6,130.55555555555557,3,527.7777777777778,3.3675167966617767,0.43971857518805,26,6.932124965054555,0.1173371195231275
39Y,NYC_4,0,1,9,159.25925925925927,8,164.58333333333334,2.8799457710330225,0.1646924184843295,0,6.383069104153701,0.1503709934078685
39Y,London_1,0,1,17,169.60784313725492,5,286.6666666666667,3.5926155700683595,0.0947184077747463,2,4.194990337902276,0.0975247922690011
39Y,Brazil_1,0,1,14,236.90476190476195,4,275.0,4.097490857737933,0.1997599334038511,2,2.65604181639161,0.0635008452907089
39Y,Vietnam_1,0,1,5,173.33333333333334,16,165.625,3.0484604388925605,0.4802086891570513,158,11.06738712069296,0.2449361422516727
40K,NYC_4,1,0,23,295.6521739130435,3,538.8888888888889,3.469793452420244,0.2549383613699057,9,5.191219408055438,0.13206978932608224
40K,Mexico_1,0,1,23,320.2898550724638,3,288.8888888888889,3.5159666117499855,0.07717354655998175,4,6.191247570156064,0.29469445943071315
40K,Brazil_1,1,0,32,207.29166666666669,1,366.6666666666667,4.0453522378979105,0.09917789974372104,30,8.567986288249916,0.23425912549480035
40K,NYC_1,0,1,5,440.0,9,651.8518518518518,3.5069868641514934,0.17937478812432217,5,2.064873516917641,0.05388884623094623
40K,Italy_1,0,1,0,0.0,1,10000.0,,,0,0.0,0.0
40K,Sweden_4,0,1,0,0.0,3,3311.1111111111113,1.13494873046875,0.016843886425097782,2,0.0,0.0
40K,India_3,1,0,25,262.00000000000006,1,150.0,3.8518390266262754,0.20179286653943213,7,4.98325081870225,0.1321847112939992
40K,Mexico_3,1,0,22,321.21212121212125,1,1016.6666666666667,4.326370352495579,0.05943583230465945,11,6.177104504866035,0.24309390816876172
40K,HongKong_3,0,1,27,274.07407407407413,1,1316.6666666666667,3.757656280459003,0.14388406922829752,0,2.644543352125775,0.12450332114883615
40K,Italy_4,1,0,26,323.7179487179488,1,483.33333333333337,3.3837987629210677,0.19749026900297495,0,4.815643662362604,0.1425942052992975
40K,London_1,0,1,29,209.19540229885058,4,287.5,3.5947218630250415,0.1474175205117653,16,6.272825597863933,0.14763552818882109
40K,Russia_3,1,0,25,284.00000000000006,3,438.8888888888889,3.8659455927228286,0.11383844282420069,8,7.074343096778336,0.17599620516912876
40K,India_1,0,1,19,337.719298245614,2,1041.6666666666667,3.3912435109991774,0.0811558859541561,4,3.4060293433795104,0.14990890861007367
40K,France_1,0,1,24,359.0277777777778,1,83.33333333333334,3.90703695791739,0.09544351421467814,0,3.8355191723138926,0.1386693632052551
40K,Vietnam_2,1,0,31,239.247311827957,0,0.0,3.3154732985966193,0.05322125091029724,0,5.838237442716862,0.12515168097423746
40K,Vietnam_1,1,0,27,292.5925925925926,0,0.0,3.2035549463135173,0.2013837191721832,5,6.219948275211966,0.23262729239336977
40K,Singapore_3,1,0,24,272.22222222222223,2,508.33333333333337,3.740960625416715,0.10143650127619354,0,7.100545307900783,0.16717160099358908
40K,Brazil_3,1,0,17,411.764705882353,4,191.66666666666669,4.156945043535375,0.1987793257871869,5,5.007905826202506,0.19978936072286246
40K,Singapore_1,1,0,29,284.48275862068965,1,100.0,3.388260486589764,0.10647068290266656,0,7.528729612536657,0.20802086364781774
40K,HongKong_1,1,0,18,482.40740740740745,0,0.0,4.4745811755350715,0.1246949802414359,8,6.68029992012321,0.18148496589462204
40K,Sweden_2,1,0,25,325.33333333333337,2,300.0,3.364234364736485,0.0998482636537389,0,3.8318160659051794,0.13804242377061443
40K,France_3,1,0,18,386.11111111111114,2,125.00000000000001,3.9498016200384596,0.10305846064337076,95,9.484746220271996,0.2926286957275377
40K,London_3,1,0,21,304.76190476190476,5,276.6666666666667,3.169048835235892,0.21322191363894322,2,7.248614794984943,0.1469695802139747
40K,Russia_1,1,0,32,247.91666666666669,0,0.0,3.62521364864887,0.15721457988814147,15,9.53491878370198,0.2668249112941947
