Participant,Stimuli,Attention,MW,NumFix,AvgFixDur,NumBlink,ClosedEyeDur,AvgPupDia,VarPupDia,OffStimFram,AvgSacAmp,AvgFixDisp,LastFixDur
17O,Vietnam_2,1,0,16,231.25000000000003,2,191.66666666666669,2.7408672249230155,0.0087962131472416,0,6.632708733527912,0.1804796143129126,33.333333333333336
17O,Russia_1,1,0,16,181.25,4,229.16666666666669,2.9921089639469067,0.0068898864276613,18,6.198794627940375,0.2099690360908699,100.0
17O,Italy_1,1,0,11,272.72727272727275,5,210.0,3.0953959533433872,0.0570877116218346,5,13.010603230522658,0.2454698729080151,250.00000000000003
17O,Sweden_2,1,0,12,265.27777777777777,3,244.44444444444449,2.9234525561332703,0.00578998718476,5,5.914663907223216,0.273410902460143,416.6666666666667
17O,Singapore_1,0,1,14,289.28571428571433,2,141.66666666666669,3.1919072921590024,0.0773333280085101,0,5.253613444184111,0.1567992052298103,133.33333333333334
17O,Italy_4,0,1,5,920.0,1,283.33333333333337,2.684835912482056,0.0017057272479015,0,0.9886256080882134,0.0269752583558665,16.666666666666668
17O,London_1,1,0,16,222.91666666666669,1,166.66666666666669,2.5556511796469508,0.0231077422132375,28,4.157069043791913,0.2033875029989247,116.66666666666669
17O,HongKong_1,0,1,15,242.22222222222223,2,208.3333333333333,2.8499608357747395,0.0126074667520592,16,7.644677672628174,0.2610826490064342,66.66666666666667
17O,India_1,1,0,10,285.0,4,375.0,2.8525043834339487,0.0192831345523261,0,3.144510615455821,0.0858125052652979,150.0
17O,Brazil_1,1,0,11,236.3636363636364,6,219.44444444444449,3.1081481519327983,0.0310801398127153,0,6.728405811212286,0.2053594680352117,183.3333333333333
17O,Mexico_3,1,0,15,173.33333333333334,4,112.5,3.4709618334500294,0.034730063800249,88,8.189889157386613,0.2017271348880401,166.66666666666669
18N,Singapore_1,1,0,8,235.41666666666669,4,200.0,4.220717403304625,0.0575018071976692,11,9.43397101544797,0.2416004672763824,66.66666666666667
18N,NYC_4,1,0,9,170.37037037037038,5,200.00000000000003,3.872948829163896,0.1360787801383306,1,2.211866014606365,0.0700404926472328,133.33333333333334
18N,London_1,1,0,18,175.92592592592595,0,0.0,3.5247690462348453,0.0152407459862548,5,4.096295293437445,0.1722415053530569,16.666666666666668
18N,HongKong_3,0,1,14,240.4761904761905,3,72.22222222222223,3.6325047633031033,0.0170831807251366,0,5.849681683474748,0.1954520600119741,250.00000000000003
18N,India_1,1,0,10,246.66666666666669,2,100.0,4.0899333887399285,0.0573804757970427,0,10.284855311871588,0.2272062755991728,66.66666666666667
18N,Sweden_2,0,1,15,203.3333333333333,0,0.0,4.2915499369303385,0.0324144684607728,0,4.459708148776697,0.1959347955352145,166.66666666666669
18N,Vietnam_1,1,0,13,169.23076923076923,3,116.66666666666669,3.751491240341298,0.0361136611254376,15,8.399898760667663,0.2400660992225805,166.66666666666669
18N,Mexico_3,1,0,14,196.42857142857144,4,158.33333333333334,3.4313414692878723,0.0271909826427409,9,8.777544947498587,0.2184269276432626,216.66666666666669
18N,Brazil_3,0,1,8,250.00000000000003,4,154.16666666666669,4.0242903096594285,0.0433016020948627,0,2.8267886315039994,0.075482624748245,216.66666666666669
18N,France_1,0,1,13,220.51282051282053,2,108.33333333333334,3.350522907378396,0.0375049321778166,4,6.042100256607436,0.1214256122673674,250.00000000000003
18N,Brazil_1,1,0,9,205.5555555555556,1,183.3333333333333,4.062323801141036,0.0332643794356669,0,9.975412287979088,0.191646385570833,216.66666666666669
18N,Russia_3,1,0,16,157.29166666666669,2,166.66666666666669,3.735104037198153,0.0547671702764087,15,5.412732443051466,0.3283201477278214,116.66666666666669
18N,Vietnam_2,0,1,10,180.00000000000003,2,208.3333333333333,3.360566424267758,0.0341217788076149,0,6.46217568283711,0.1962973322493508,100.0
18N,Sweden_4,1,0,9,194.44444444444449,2,216.66666666666669,3.694091404185576,0.0483057254097317,1,5.553163661464477,0.2335705658917408,116.66666666666669
18N,Italy_4,0,1,11,278.7878787878788,3,200.0,3.414222486091383,0.0798503247694684,0,6.826948069520121,0.180490632611551,33.333333333333336
18N,Mexico_1,0,1,9,183.33333333333337,4,245.8333333333333,3.670959790547689,0.0787910343931994,0,5.898327415840232,0.1590503470457722,116.66666666666669
18N,London_3,1,0,8,241.66666666666669,4,187.5,3.180421882843876,0.0351365444159221,0,7.601666506326201,0.2410662709417899,183.3333333333333
18N,Singapore_3,0,1,12,262.5,1,166.66666666666669,3.5255910413018587,0.0299724429879286,0,4.09939202601567,0.203141805204981,1033.3333333333337
18N,India_3,0,1,15,158.88888888888889,3,205.5555555555556,3.55581351740732,0.0360818225365307,0,6.617907366407598,0.149470663537838,133.33333333333334
18N,Russia_1,0,1,11,121.21212121212125,1,233.3333333333333,3.7674716358453457,0.0582797074518292,0,4.3642510317468375,0.1475723633219207,16.666666666666668
18N,NYC_1,0,1,13,197.43589743589743,1,133.33333333333334,3.4685031851542365,0.0224259822662003,0,1.8497495231674244,0.0988286476355506,133.33333333333334
18N,France_3,1,0,13,221.7948717948718,1,366.6666666666667,3.5033288485762,0.0243428947767967,0,4.775558005609418,0.1153325010232676,16.666666666666668
18N,HongKong_1,0,1,10,288.33333333333337,3,155.55555555555557,4.132528978235581,0.0483091524666579,0,5.4013498484968885,0.0959529225154581,250.00000000000003
18N,Italy_1,0,1,12,205.5555555555556,1,133.33333333333334,4.091866305130163,0.0688271294554276,4,10.13316680211654,0.192200994882947,150.0
19M,France_1,1,0,17,234.31372549019608,1,83.33333333333334,3.841334300930217,0.0321031813269656,0,4.816037320357827,0.1816862093328973,100.0
19M,Sweden_4,1,0,14,311.9047619047619,0,0.0,4.10705073038737,0.0418688371528636,0,5.519468038753514,0.2118656500185831,216.66666666666669
19M,Vietnam_1,1,0,15,271.11111111111114,1,216.66666666666669,3.8752112837203287,0.0098165601153707,6,5.001466253288349,0.1687677402243618,183.3333333333333
19M,London_1,1,0,14,320.2380952380953,0,0.0,3.868803151448568,0.0463474099001943,0,4.496645545996474,0.1683740599980578,816.6666666666667
19M,NYC_1,1,0,17,238.23529411764707,0,0.0,3.3530448707374365,0.0321787603321496,25,6.159498390406171,0.1698056598923231,83.33333333333334
19M,Mexico_1,1,0,15,272.22222222222223,0,0.0,3.809297695606448,0.0633361302071238,0,7.123222895785631,0.2001780474205224,50.0
19M,Italy_4,1,0,14,275.00000000000006,1,150.0,4.134601738213668,0.0414427494215781,0,7.447944759236171,0.2202091515176507,183.3333333333333
19M,Singapore_1,1,0,13,330.7692307692308,0,0.0,4.141811640575678,0.0410355370644103,2,3.06817916674614,0.1244348606918807,316.6666666666667
19M,HongKong_3,1,0,17,245.0980392156863,0,0.0,4.366542205810547,0.0506188260548418,0,4.611801808493498,0.144364014489361,150.0
19M,Italy_1,1,0,13,242.30769230769232,0,0.0,3.612009701486361,0.1631126618499387,12,4.732768338134046,0.2863255031415613,233.3333333333333
19M,Brazil_1,1,0,17,216.66666666666669,1,200.0,4.154145031440549,0.0239027573483796,0,4.31565176642534,0.243972183806932,66.66666666666667
19M,Russia_3,1,0,13,291.02564102564105,1,200.0,3.763766023847792,0.1074245022501634,1,4.651878069720665,0.20129153365892,83.33333333333334
19M,NYC_4,1,0,15,288.8888888888889,0,0.0,4.021648254394531,0.0969902545283159,2,4.857829450963865,0.2815371129549583,283.33333333333337
19M,HongKong_1,1,0,14,246.42857142857147,2,133.33333333333334,4.136746733432945,0.1497647435652006,6,5.482136112258484,0.3096931412958028,233.3333333333333
19M,Mexico_3,1,0,13,255.1282051282052,2,208.3333333333333,3.288498037832755,0.2147070677937002,2,2.776641234568841,0.1073927452804128,283.33333333333337
19M,Brazil_3,1,0,12,350.0,1,83.33333333333334,5.175777163748013,0.2148830507719148,7,4.52743162283573,0.1131882884616224,766.6666666666667
19M,Sweden_2,1,0,11,324.24242424242425,2,150.0,4.444314379709047,0.1177899566563127,19,6.065500335633642,0.1220341561803569,200.0
19M,Vietnam_2,1,0,17,199.0196078431373,2,116.66666666666669,4.06169789273974,0.0750726202464416,7,6.772819443611261,0.1973304836461046,33.333333333333336
19M,India_3,1,0,13,235.8974358974359,3,150.00000000000003,3.830946067527489,0.1790953768578295,12,8.981322741602535,0.232484393557444,16.666666666666668
19M,India_1,1,0,13,269.2307692307693,3,138.88888888888889,4.2911185939816665,0.0653839464306409,1,5.255495660088124,0.2039339149189166,200.0
19M,France_3,0,1,11,359.0909090909091,1,133.33333333333334,4.615466160757731,0.1600151170346951,4,2.7987462618775827,0.1850457065703005,633.3333333333334
19M,London_3,1,0,13,250.00000000000003,1,100.0,3.986177104793183,0.123342825068556,10,4.444748095381357,0.2567096449073794,250.00000000000003
19M,Singapore_3,0,1,13,193.5897435897436,2,358.33333333333337,4.182202935218811,0.07156531621607,5,6.935989078474421,0.2357762796264027,16.666666666666668
19M,Russia_1,0,1,19,164.03508771929828,1,116.66666666666669,4.584050357545195,0.0232228472725191,31,7.376366930708588,0.2905921696416234,150.0
20T,London_1,1,0,14,227.3809523809524,4,145.83333333333334,3.581906873126363,0.1014931539268409,5,4.822753958087234,0.1486871176902819,233.3333333333333
20T,Russia_3,1,0,15,214.44444444444449,3,111.11111111111111,3.3796035766601564,0.0130356353640964,9,5.2058220098192605,0.1817882386003372,216.66666666666669
20T,France_3,1,0,11,298.4848484848485,5,120.0,3.3278538177372408,0.0116607348427045,0,2.458204582807655,0.1257369231388912,383.33333333333337
20T,Russia_1,1,0,13,300.00000000000006,3,88.8888888888889,3.350862181742132,0.102893342652594,5,3.5524200597541618,0.1616279713627047,100.0
20T,NYC_1,1,0,15,270.00000000000006,1,83.33333333333334,3.358829115501325,0.0245436023771864,3,1.1134636445950037,0.0201567360073655,83.33333333333334
20T,HongKong_3,1,0,9,327.77777777777777,5,183.3333333333333,3.19435398212607,0.0443291858905449,4,8.689018891133642,0.1608964518137194,100.0
20T,Brazil_3,1,0,11,324.24242424242425,3,94.44444444444446,3.414728527000728,0.0409360311422707,11,2.125862973927714,0.0488530074791032,133.33333333333334
20T,HongKong_1,0,1,13,178.20512820512823,5,186.66666666666669,3.422642227046746,0.0630623847776488,35,6.99919773371053,0.1542731477527752,16.666666666666668
20T,India_3,1,0,11,292.42424242424244,5,123.33333333333334,3.2026331974909854,0.0538392102537786,0,5.736536318189139,0.2087311648889741,250.00000000000003
20T,London_3,1,0,10,258.33333333333337,5,143.33333333333334,3.426287030416822,0.0327084325936384,1,3.432161426544493,0.0951244355899006,83.33333333333334
20T,India_1,1,0,12,320.83333333333337,3,133.33333333333334,3.4533018682994983,0.0113070284414024,0,4.6968628123559055,0.1180971446986707,116.66666666666669
20T,Vietnam_2,0,1,13,217.948717948718,5,153.33333333333334,3.447554461161296,0.0529237251422837,3,2.136202500582029,0.1075529137245304,283.33333333333337
20T,Italy_1,1,0,12,254.16666666666663,3,94.44444444444446,3.470097464301982,0.061091606850543,0,7.663997261456822,0.2142344413021083,116.66666666666669
20T,Sweden_2,1,0,11,281.8181818181818,3,83.33333333333334,3.278457804506784,0.0431664745813701,2,2.843211576536981,0.0739327320290802,516.6666666666667
20T,Sweden_4,1,0,10,350.00000000000006,6,116.66666666666669,3.167831006900285,0.0482383238590243,0,4.476257773254313,0.1431964525285544,316.6666666666667
20T,Singapore_3,0,1,9,475.925925925926,0,0.0,3.701603480747768,0.057727692888577,0,0.6876420203156683,0.0167438122165847,383.33333333333337
20T,Italy_4,0,1,12,227.7777777777778,5,133.33333333333334,3.332583957248264,0.1319254079896292,10,3.815522038978066,0.1092917797196173,116.66666666666669
20T,Brazil_1,0,1,12,250.0,5,130.0,3.851622763310889,0.0207249839316704,0,3.711321923903944,0.1250738087289956,500.00000000000006
20T,Vietnam_1,0,1,6,691.6666666666666,3,88.8888888888889,3.4442499284263994,0.0363869173824667,3,0.6494223631233843,0.012132576869987,516.6666666666667
20T,Mexico_1,1,0,14,236.90476190476195,6,119.44444444444446,3.6387945390397007,0.0548051085548749,6,3.106479276461605,0.1006396827633143,150.0
20T,NYC_4,1,0,8,435.4166666666667,3,88.8888888888889,3.613334411403887,0.0739150852565138,5,2.090086800752898,0.0463968986024091,683.3333333333334
20T,Singapore_1,1,0,12,309.72222222222223,4,108.33333333333334,3.42499055193799,0.027211422799276,0,5.493288203511789,0.2440479728652945,233.3333333333333
20T,Mexico_3,1,0,11,304.54545454545456,7,107.14285714285714,4.131327651617095,0.117140175338876,2,4.458128265658852,0.1144997795991305,116.66666666666669
20T,France_1,0,1,13,291.02564102564105,0,0.0,3.3440575069851346,0.0529729381931168,0,9.43433291488329,0.2667525941076802,616.6666666666667
21H,Mexico_1,1,0,9,227.77777777777777,3,277.77777777777777,3.7457711356026784,0.0226170452918521,2,9.137825075908738,0.2079452904015194,683.3333333333334
21H,Italy_1,1,0,7,223.80952380952385,5,313.33333333333337,3.944518298637576,0.0769963405094038,4,10.282550391582198,0.1379373549666081,83.33333333333334
21H,London_3,0,1,10,280.0,4,312.5,4.147981974283854,0.1208572130024133,2,2.846257455028373,0.1214332736831492,183.3333333333333
21H,Sweden_2,0,1,15,212.22222222222223,1,233.3333333333333,3.476749927013904,0.0340661023792953,0,8.101716933884875,0.2245802554479878,116.66666666666669
21H,HongKong_1,1,0,8,166.66666666666669,5,256.6666666666667,3.732670940052379,0.0768725025047484,0,6.259105876111759,0.1672671041253783,283.33333333333337
21H,France_3,0,1,10,225.0,4,262.5,3.575563886524302,0.1496018160150901,0,4.577172895475518,0.099427506993108,233.3333333333333
21H,India_1,0,1,12,148.61111111111111,2,233.3333333333333,3.522648500592521,0.0816377881116219,0,4.3094581967233125,0.0954559756034862,16.666666666666668
21H,India_3,0,1,11,289.39393939393943,2,208.3333333333333,4.023467113353588,0.0238381877730678,17,8.519181509631284,0.2469699836595874,550.0
21H,NYC_1,0,1,7,238.0952380952381,6,302.77777777777777,4.122766145236829,0.0704300169952595,0,4.1637794079709,0.0865630214089781,400.0
21H,Vietnam_1,0,1,10,221.66666666666669,2,441.6666666666667,3.196875905602928,0.0433314634136299,1,4.307492756837771,0.1216382184605431,283.33333333333337
21H,Russia_1,0,1,13,189.74358974358967,1,133.33333333333334,3.517329163021512,0.0285059686846279,5,9.317914359854813,0.2344540399594769,16.666666666666668
21H,Brazil_1,0,1,11,162.12121212121212,3,350.0,3.459928037748055,0.1110391250401337,2,5.817827908339725,0.1618998398180277,100.0
21H,Sweden_4,0,1,15,228.88888888888889,1,116.66666666666669,3.259201521725999,0.056173727032505,0,7.132153175902838,0.2272865635580183,50.0
21H,Brazil_3,0,1,8,181.25,6,244.44444444444449,3.718853251139323,0.1179050163463563,5,14.27298079755887,0.2105233012416466,150.0
21H,France_1,0,1,11,166.66666666666669,3,233.3333333333333,3.2876132740693933,0.1160099591662561,0,7.763245890781279,0.162405591160132,33.333333333333336
21H,London_1,0,1,12,229.16666666666663,2,316.6666666666667,3.631859295184796,0.0556889636157579,2,9.222594418637811,0.1953892297699642,166.66666666666669
21H,NYC_4,0,1,8,193.75,5,323.33333333333337,3.441782405720421,0.1253692026431927,0,9.514557871307488,0.1511541812242257,133.33333333333334
21H,Mexico_3,0,1,7,442.8571428571428,1,233.3333333333333,3.9039400664853376,0.1238013006108052,0,3.311156128590681,0.0815746617150418,633.3333333333334
21H,Singapore_1,0,1,8,252.0833333333333,3,344.4444444444445,3.3978471715742025,0.0370322596231397,0,1.8227903681143791,0.0561014239106141,233.3333333333333
21H,Vietnam_2,0,1,7,216.66666666666669,4,379.1666666666667,3.5906211373886623,0.0316030678447981,1,13.61776895580804,0.2238078936653852,483.33333333333337
21H,HongKong_3,0,1,13,246.15384615384616,3,211.11111111111111,3.4121532805578005,0.0658506242218755,0,6.821226206245771,0.1652544360327207,116.66666666666669
21H,Italy_4,0,1,8,160.41666666666669,3,211.11111111111111,3.2305458188056946,0.1246407241855801,6,12.734050939287629,0.2656831159291184,200.0
21H,Singapore_3,0,1,12,165.2777777777778,2,650.0,3.5954241665926845,0.0698188291761898,0,3.4768856681710782,0.0732933045997652,116.66666666666669
21H,Russia_3,0,1,8,239.5833333333333,5,223.3333333333333,3.2823686196770465,0.1117933083338247,6,9.867983176940411,0.3024437628445953,166.66666666666669
22K,London_3,1,0,2,141.66666666666669,3,183.3333333333333,4.60601991595644,0.0476871476662019,1,6.861678293467231,0.1107722288422823,166.66666666666669
22K,France_3,1,0,2,150.0,3,250.0,4.954245706791935,0.0433273290784098,23,9.016377955179316,0.1449635453407713,166.66666666666669
22K,Sweden_2,1,0,3,105.55555555555556,3,150.00000000000003,4.408726428267701,0.0736190152064653,13,8.592100640935438,0.1247323138014425,100.0
22K,HongKong_1,1,0,5,123.33333333333334,2,191.66666666666669,4.22587119362571,0.0404050585775937,0,2.241874256666778,0.0844228025637124,166.66666666666669
22K,India_1,1,0,1,100.0,2,200.0,4.2481046801936015,0.1276947620864843,23,0.0,0.0,100.0
22K,Brazil_1,0,1,5,93.33333333333334,3,272.22222222222223,4.285985073800815,0.2099049893239208,26,8.80643589389136,0.2625129060357968,33.333333333333336
22K,Italy_4,0,1,3,127.7777777777778,1,250.00000000000003,3.8412798809748825,0.0690502846679663,2,5.747487600584738,0.1615910695561463,116.66666666666669
22K,London_1,1,0,0,0.0,6,225.0,4.106772982458553,0.1256747003569013,25,0.0,0.0,0.0
22K,Mexico_3,0,1,1,100.0,4,208.3333333333333,4.233212254628413,0.1144877879899224,14,0.0,0.0,100.0
22K,Brazil_3,0,1,4,158.33333333333334,2,158.33333333333334,3.671195295520295,0.1050822946330485,36,1.4114961858202604,0.0284403177254294,183.3333333333333
22K,Singapore_3,0,1,0,0.0,3,311.11111111111114,4.234090746750478,0.1974428061087993,2,0.0,0.0,0.0
22K,Russia_3,0,1,2,166.66666666666669,5,206.66666666666669,4.446973130967882,0.1384634370349961,10,12.43834699753184,0.1374154272842667,183.3333333333333
22K,HongKong_3,0,1,0,0.0,6,222.22222222222223,3.439423775558837,0.1701067752714994,4,0.0,0.0,0.0
22K,Mexico_1,0,1,1,166.66666666666669,7,185.7142857142857,3.727872701791616,0.1039713303322669,51,0.0,0.0,166.66666666666669
22K,Sweden_4,0,1,2,108.33333333333334,3,233.3333333333333,4.124269863854535,0.0699980971890447,1,14.895554700789717,0.1451722964729959,100.0
22K,NYC_1,1,0,3,116.66666666666669,1,333.33333333333337,4.781439299073167,0.0794600516759053,1,1.4529792767292409,0.0303860371791147,116.66666666666669
22K,Italy_1,0,1,3,150.00000000000003,4,279.1666666666667,4.323330808414642,0.0990667740601428,0,6.642887614050776,0.081908140343405,100.0
22K,France_1,0,1,0,0.0,1,366.6666666666667,4.979861427755917,0.0795832142121122,0,0.0,0.0,0.0
22K,Vietnam_1,0,1,0,0.0,3,233.3333333333333,4.11687748606612,0.2001389029580913,43,0.0,0.0,0.0
22K,India_3,0,1,0,0.0,2,291.6666666666667,3.796747645515412,0.106124166795943,143,0.0,0.0,0.0
22K,Russia_1,0,1,2,133.33333333333334,3,294.44444444444446,4.304467734643969,0.1673613051435638,1,5.688878664650784,0.06225032797206,116.66666666666669
22K,Vietnam_2,1,0,2,133.33333333333334,6,258.3333333333333,4.740230460441549,0.2026320660320518,11,4.447495367095295,0.0425241515058504,116.66666666666669
22K,NYC_4,1,0,1,150.0,4,316.6666666666667,4.067165086854179,0.2171013344967263,12,0.0,0.0,150.0
22K,Singapore_1,0,1,3,127.7777777777778,1,50.0,3.965121344602395,0.0722035161293588,39,7.979078833132116,0.1623195005439891,150.0
23H,Mexico_1,1,0,11,371.2121212121213,2,225.00000000000003,3.4437872918097527,0.0575100223234832,0,4.735057095006951,0.1550065942504259,116.66666666666669
23H,NYC_1,1,0,12,344.4444444444445,2,116.66666666666669,3.379708830293242,0.0424898514138165,0,3.682461115310284,0.1769630025123085,333.33333333333337
23H,Mexico_3,1,0,13,321.7948717948718,1,150.0,3.368064406822468,0.0108906268965696,0,5.632396481888211,0.2073208975119065,300.0
23H,India_1,1,0,11,396.969696969697,1,100.0,3.346808608697385,0.039389890635099,2,5.116663611290583,0.1905171835406927,550.0
23H,NYC_4,1,0,12,351.3888888888889,1,166.66666666666669,3.721115112304688,0.0521144539965349,2,5.763626415972262,0.1940566697616702,116.66666666666669
23H,Sweden_2,1,0,9,348.1481481481481,3,422.22222222222223,3.1977745464869907,0.0762966495298977,0,4.630024608182698,0.106364868317253,50.0
23H,France_1,1,0,13,266.6666666666667,2,208.3333333333333,3.0842847058372778,0.0246867144614893,2,6.226685293159587,0.147741975915068,166.66666666666669
23H,Italy_1,1,0,17,241.1764705882353,1,166.66666666666669,3.222534337537042,0.012855310388574,0,4.870933105134714,0.1444758472485278,133.33333333333334
23H,India_3,1,0,5,240.0,3,1083.3333333333337,3.679899088541666,0.1791314902816876,3,11.682444882588124,0.1308363494209857,133.33333333333334
23H,Russia_3,1,0,10,396.6666666666667,2,325.0,3.0388673635629506,0.0082186706228999,0,3.9423584110627954,0.0967599723124528,150.0
23H,London_1,1,0,11,333.33333333333337,3,155.55555555555557,3.8819832130714698,0.0944246683405405,2,3.689049473920613,0.1315707235428731,66.66666666666667
23H,Vietnam_1,1,0,15,257.77777777777777,2,183.3333333333333,2.9373948899962063,0.0375878331415711,0,5.256057685627893,0.1604695053524086,33.333333333333336
23H,Russia_1,1,0,1,300.0,2,2191.666666666667,4.085456229544975,0.1397412139093839,2,0.0,0.0,300.0
23H,London_3,1,0,12,365.2777777777778,2,150.0,3.165802813590841,0.0104195342709086,0,1.6947291408001468,0.07311621000215,700.0
23H,France_3,1,0,14,279.7619047619048,2,216.66666666666669,3.339294489282761,0.0314124133156397,0,2.331528066399289,0.0803581741119786,200.0
23H,Vietnam_2,1,0,9,285.1851851851852,2,866.6666666666667,3.128783712581712,0.0959037396935225,2,4.813953414327735,0.0934218548309489,266.6666666666667
23H,Brazil_1,1,0,9,516.6666666666666,0,0.0,3.0042196146647133,0.0232341546744368,0,4.840673900047436,0.119822529529937,633.3333333333334
23H,HongKong_1,1,0,11,278.7878787878788,3,355.5555555555556,3.110103118113982,0.0754811101498992,0,6.446518255926752,0.178708227128291,616.6666666666667
23H,Singapore_3,1,0,14,294.0476190476191,1,133.33333333333334,3.218801420028896,0.0773464289887949,2,6.088150040060862,0.2321499190629849,133.33333333333334
23H,Singapore_1,0,1,9,320.3703703703704,4,375.0,3.3997081211635045,0.0466688636631653,6,4.8059216023096365,0.1703763230377345,133.33333333333334
23H,HongKong_3,1,0,10,328.33333333333337,4,233.3333333333333,3.061740702562372,0.0894044069690241,1,7.539296923695182,0.2116532347159951,133.33333333333334
23H,Sweden_4,0,1,14,254.7619047619048,3,211.11111111111111,3.1988679725705214,0.0612957596277219,0,6.457833203886114,0.1951323169331485,316.6666666666667
23H,Italy_4,0,1,12,325.00000000000006,2,166.66666666666669,2.900081456775734,0.0307293113323575,0,5.7451595318165,0.1403072491169466,50.0
23H,Brazil_3,1,0,13,206.4102564102564,4,291.6666666666667,3.228526086265864,0.0566728572219863,0,8.177077201404419,0.2250674975157593,83.33333333333334
24K,Singapore_3,1,0,8,343.75,3,338.8888888888889,3.06114356388108,0.0907876441188541,4,6.243702948239978,0.1217708720732499,333.33333333333337
24K,Russia_1,1,0,11,280.3030303030303,4,183.3333333333333,3.1400980353355408,0.0416495627702483,2,7.65708950791913,0.2264319433195363,683.3333333333334
24K,NYC_4,1,0,11,334.8484848484849,2,333.33333333333337,2.581819739708534,0.065921967177626,0,5.073021617532237,0.1639924920505154,166.66666666666669
24K,Brazil_3,1,0,15,250.00000000000003,2,150.0,2.6602379390171595,0.0431548090164242,2,8.633023982354898,0.2058375250137302,183.3333333333333
24K,London_3,0,1,13,265.3846153846154,3,200.0,2.9086348793723364,0.0502064413799654,4,5.70174340043924,0.2489301780536258,183.3333333333333
24K,Sweden_4,0,1,12,269.44444444444446,3,172.22222222222226,2.996501256098978,0.0375623200695135,2,6.36822457407691,0.1563498554299943,66.66666666666667
24K,Brazil_1,0,1,8,489.58333333333337,2,208.3333333333333,3.214983520507813,0.0535401200788625,1,2.035154158197879,0.0458474655098158,250.00000000000003
24K,France_3,0,1,15,254.44444444444449,3,77.77777777777779,2.9766528748629386,0.0524243389022662,0,5.831939035542459,0.1537998263117621,200.0
24K,NYC_1,0,1,10,303.33333333333337,3,277.77777777777777,2.5990264646468626,0.0736051629209952,0,9.448021129264353,0.1401607692596781,216.66666666666669
24K,Mexico_1,0,1,9,377.7777777777778,4,204.16666666666669,2.792417907714844,0.1344281561905518,0,6.515171115838376,0.1157377708209979,316.6666666666667
24K,HongKong_1,1,0,10,423.33333333333337,1,200.0,2.882655020790233,0.0543374486704805,0,3.93248256970981,0.1166703243091569,833.3333333333334
24K,Sweden_2,0,1,14,283.33333333333337,2,108.33333333333334,2.5365080617446103,0.0146985155983749,4,4.789320306462961,0.217330396633073,266.6666666666667
24K,Vietnam_2,0,1,15,237.7777777777778,2,258.33333333333337,2.5529170249825093,0.0356528387465681,3,7.590637031998756,0.252554730100345,250.00000000000003
24K,India_3,0,1,7,300.0,4,429.1666666666667,2.1850625468041613,0.0213229625066822,0,6.446794294185049,0.1152101713332512,150.0
24K,Russia_3,0,1,13,260.2564102564103,2,291.6666666666667,2.713344185307341,0.0746948526523902,0,7.199136508357969,0.1926075038093324,16.666666666666668
24K,India_1,0,1,8,358.33333333333337,4,250.00000000000003,2.185113602325696,0.0398409428920553,2,9.149954999103938,0.1547284393696145,300.0
24K,London_1,0,1,11,315.1515151515152,3,283.33333333333337,2.4701683932997613,0.061078953590997,0,7.701487479771177,0.1269008029028053,116.66666666666669
24K,Italy_1,0,1,2,158.33333333333334,1,4550.0,2.2502978289568865,0.0050222823964139,0,0.5689798936143455,0.0087427752598471,133.33333333333334
24K,France_1,0,1,18,217.5925925925926,1,133.33333333333334,2.837929907142085,0.0520205957732998,16,3.5318162609834967,0.1718608849100993,116.66666666666669
24K,HongKong_3,0,1,2,141.66666666666669,3,1355.5555555555557,2.2192424427379263,0.05264295443974,0,1.1489590056615866,0.011225733663743,216.66666666666669
24K,Singapore_1,0,1,12,223.61111111111111,3,300.00000000000006,2.537531472803132,0.0291516074616119,0,5.602342302065752,0.1370247783265847,133.33333333333334
24K,Mexico_3,0,1,11,322.72727272727275,4,200.0,2.611731601426326,0.0741208883988786,0,7.778208914130333,0.1438137246987734,250.00000000000003
24K,Vietnam_1,0,1,3,250.0,4,937.5,2.290880015198613,0.1536335475978927,8,19.608232167900454,0.1745293490528913,283.33333333333337
24K,Italy_4,0,1,17,191.17647058823533,4,125.0,2.7354877571191043,0.0220230805897093,22,11.208927767204766,0.453475631027162,283.33333333333337
25I,Mexico_1,1,0,12,263.8888888888889,6,127.7777777777778,3.192496982016582,0.0293210888410537,7,7.100082815561453,0.1513299537583797,133.33333333333334
25I,Vietnam_1,1,0,12,263.8888888888889,4,116.66666666666669,2.956392464162678,0.1052670395363504,25,5.23340963311352,0.1969820224853739,66.66666666666667
25I,Italy_1,1,0,3,205.5555555555556,2,1608.3333333333337,2.6203590029761905,0.0654869532659513,0,9.413633550904784,0.1591458577811858,133.33333333333334
25I,Vietnam_2,1,0,12,166.66666666666669,5,340.00000000000006,2.579750061035156,0.0583578437435416,12,5.217144009464977,0.1757235181345663,133.33333333333334
25I,Russia_1,1,0,0,0.0,1,4933.333333333334,2.1772689819335938,0.0012584014330059,0,0.0,0.0,0.0
25I,Brazil_1,0,1,2,175.0,4,662.5,2.1078352390375352,0.0746630471653369,14,21.19345317985768,0.2144996289156677,200.0
25I,France_3,0,1,4,145.83333333333334,2,1116.6666666666667,2.3477455421730324,0.0499401563837008,10,10.400264741599925,0.2172644791701239,183.3333333333333
25I,NYC_1,1,0,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
25I,HongKong_1,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
